id,gen,smile,source,score
ABMF,0,CC(=O)Nc1ccc(NC(=O)NC(C)Cn2cncn2)cc1,generated,99.9
ABMG,0,CCOC(=O)c1c(C)nc(-c2nnc(C(C)(C)N)s2)nc1CC,generated,99.9
AASC,0,COc1c(C)cnc(CN(C)Cc2csc(C)n2)c1C,generated,99.9
AACR,0,Cc1nc(NC(=O)NCCC(=O)NC(C)C)cs1,generated,99.9
ABMM,0,CN(C)C(=O)c1ccc(CNC(=O)NCc2nc(C(C)(C)C)cs2)cc1,generated,99.9
AARY,0,Cc1ccc(OCCNC(=O)NCc2ncc(C)s2)c(C)c1,generated,99.9
ABMS,0,O=C(Cn1cncn1)NNC(=O)c1ccc(-c2ccc(C(F)(F)F)cn2)cc1,generated,99.9
AARQ,0,COC(=O)c1ccccc1OCc1nnc(-c2cccs2)o1,generated,99.9
AACM,0,CCCCCCCCCCCCCCCC(=O)OCC(COC(=O)NCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC,generated,99.9
AARN,0,CC1(C)N=C(C(=O)Nc2ccc(F)cc2)CC(=O)O1,generated,99.9
ABNA,0,N#Cc1ccc(OC(=O)Cc2ccc(F)c(F)c2)cc1,training,99.9
AASE,0,COc1ccc(C(=O)CSc2nnc(-c3csc(C)n3)o2)o1,generated,99.9
AARK,0,CCCCCCCCCCCCCCCC(=O)OCC(O)COP(=O)(O)Oc1ccccc1Cl,generated,99.9
AASF,0,CC(C)(C)OC(=O)C1CCN(c2ccc(-c3ccc(OCCN4CCOCC4)nn3)cc2)CC1,generated,99.9
ABLZ,0,CCCCCCCCCCCC(O)C(O)COP(=O)(O)OCC1OC(n2ccc(=O)[nH]c2=O)C(O)C1O,generated,99.9
AASR,0,CCOC(=O)C(C)NC(=O)Nc1cc(C)c(C)cc1C,generated,99.9
ABLY,0,CC1(C)CCC(CN2CCN(c3cccc(Cl)c3Cl)CC2)C(=O)O1,generated,99.9
ABLB,0,N#CC(C(=O)c1cnc(C2CCCO2)s1)c1ccccc1,generated,99.9
AACX,0,CCCCCCCCCCCCCCCCCCCCOCC1CCC(O)OC(OCC(=O)C(C)(C)C)C1,generated,99.9
ABLD,0,CCOC(=O)C(CO)NC(=O)CN1CCC(C)(C)CC1,generated,99.9
ABLE,0,CC(=O)NC(C)(C)c1noc(COc2ccc3[nH]c(O)nc3c2)n1,generated,99.9
ABLF,0,COC(=O)C(C)(C)CC(=O)C(CCC(=O)O)NC(=O)c1cc(O)nc(O)c1,generated,99.9
ABLG,0,COc1ccc2c(CC(=O)OCc3ccc(F)cc3)c(C)sc2c1,generated,99.9
AASP,0,CC(C)Sc1ccccc1NC(=O)c1cnc(Oc2ccccc2)s1,generated,99.9
ABND,0,O=C(Cc1ccccc1)NCc1nc(-c2ccsc2)no1,generated,99.9
ABMC,0,CC(C)=CCCC(C)=CCCC(C)=CCC12CC(C1)C(=O)O2,generated,99.9
ABMA,0,COC(=O)Cn1c(-c2cnccn2)nc2c(N)cc(Cl)cc21,generated,99.9
AAVO,0,COC(=O)CC(NC(=O)c1ccco1)C(C)C(=O)c1ccccc1,generated,99.9
ABKJ,0,CC(C)(C)c1nn2c(=O)c(C(=O)NC3CC3)cnc2s1,generated,99.9
AATH,0,CC1(O)C=CC2C(C)(C)CC(=O)C2(C)C1c1ccc(O)cc1,generated,99.9
AATF,0,Cc1ccc(C(C)OC(=O)CCn2cccnc2=O)cc1,generated,99.9
AATE,0,N#Cc1ccc(CSc2ncc(C(=O)N3CCOCC3)o2)cn1,generated,99.9
ABJL,0,COc1ccc(NC(=O)CCC(=O)Nc2nnc(C)s2)cc1OC,generated,99.9
AADL,0,Cc1nc(C(=O)NC2CCC(O)CC2)c(C(C)(C)C)s1,generated,99.9
AAST,0,Cc1nc(C)c(-c2ccc([N+](=O)[O-])cc2)s1,generated,99.9
AADM,0,CC(=O)N(C)c1ccc(NC(=O)C(C)OC(=O)C2CCCC2)cc1,generated,99.9
AAVG,0,Cc1ccc(C)c(OCc2nnc(SCc3ccccc3)o2)c1,generated,99.9
AAVB,0,COC(=O)C(C)NC(=O)C1CCC(=O)N(c2ccccc2)C1,generated,99.9
AAUY,0,Cc1nc(C2CCCN(S(=O)(=O)C(C)C)C2)no1,generated,99.9
ABIJ,0,CC(=O)c1ccc(OCC(=O)NC(C)(C)c2nc(C)cs2)cc1,generated,99.9
ABIL,0,Cc1ccccc1NC(=O)C(C)OC(=O)Cc1c(C)noc1C,generated,99.9
ABIN,0,COC(=O)C(C)Sc1nnc(CNC(=O)c2ccccc2C)n1C,generated,99.9
AAHL,0,CC(C)(C)c1nnc(CCCC(=O)Nc2ncccn2)s1,generated,99.9
AAUS,0,CCCCOc1cc(CSc2nc3ccccc3o2)ccc1OCC(=O)O,generated,99.9
ABIT,0,CCCCCCCCCCCCC=CC(O)OCC(O)C(O)COC(=O)CCCCCCCCCCCNC(=O)CCCCCCCCCCCCCCC,generated,99.9
ABIW,0,CC1(C)C2CCC1(CS(=O)(=O)Nc1ccccc1)C(=O)O2,generated,99.9
AAUN,0,CCCCCCCCCCCCCCCCCS(=O)(=O)NC(=O)C(CCCCCCCCCCCCCCCCCCCCCC(O)CCCCCCCCCCCCC)C(=O)OCc1ccc(Cl)cc1,generated,99.9
ABIY,0,Cc1cc(SC2(C(=O)NC(CCCNC(=N)N)C(=O)O)CCCCC2)c(C)s1,generated,99.9
AAUK,0,CCc1noc(COC(=O)c2ccc3ccccc3c2)n1,generated,99.9
AAUI,0,CC(=O)Nc1nnc(SC(C)c2nc3ccccc3[nH]2)s1,generated,99.9
AAUH,0,CC(C)Cc1noc(CN2CCN(Cc3cccnc3)CC2)n1,generated,99.9
AATB,0,COc1ccc(C(=O)N=C(N)NC(=O)C2=C3C=CC(C3)C2)cc1,generated,99.9
ABKY,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCC(COC(=O)n1cnc2ccccc21)OC(=O)CCC,generated,99.9
AAFO,0,CCOC(=O)CC(C)=NNc1nccc2cc(Cl)ccc12,generated,99.9
ABDQ,0,CC(C)(C)c1nc(CN(Cc2ccco2)CC2CCCO2)no1,generated,99.9
AAYQ,0,Cc1nc(C)c(C(=O)NC(C)c2ccc(F)cc2)s1,generated,99.9
ABFM,0,O=C(O)CCCCCCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc1ccc(C(=NO)c2ccccc2)cc1OCCCNCCCS,generated,99.9
ABQI,0,Cc1nc(CN2CCC(C(=O)Nc3ccccn3)CC2)cs1,generated,99.9
AAOA,0,O=C(CSc1nnc(CNC(=O)c2ccc(Cl)cc2)o1)c1ccc(Br)cc1,generated,99.9
AAML,0,CC(=CCC1OC(C)(C)OC1=O)CCCC(C)(C)O,generated,99.9
AAMM,0,Cc1nc(C)n(CC(=O)N(C)c2ccc(C(C)C)c(C)c2)n1,generated,99.9
AAOX,0,CCCc1nc(C(=O)Nc2cccc(NC(C)=O)c2)cs1,generated,99.9
AAMP,0,CCOC(=O)CC1(OC(=O)CNC(=O)c2ccccc2)CCCCC1,generated,99.9
AAOU,0,CCCCCCCCCCC=CCCCCCCC=CCC(=O)OCCCCCCCCCCC(=O)O,generated,99.9
AAOR,0,CCC(=O)C(C(=O)OC)c1c(C)cc(C)nc1C,generated,99.9
AAOQ,0,COc1ccc(OC)c(S(=O)(=O)N=c2[nH]nc(C)s2)c1,generated,99.9
ABQE,0,Cc1ccc(NC(=O)Cc2ccc(F)cc2)c(-n2cncn2)c1,generated,99.9
AAMQ,0,CN(Cc1ccc(F)cc1)C(=O)COc1nc2ccccc2s1,generated,99.9
AAJY,0,CN(Cc1ccc(OCc2ccccc2)cc1)Cc1cnc(C2CCC2)s1,generated,99.9
ABSW,0,Cc1cccc(C)c1OCC(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,manual,99.9
AAOD,0,CCOC(=O)CC(=NN(C)C)c1ccc(OC)c(Br)c1,generated,99.9
AAMC,0,Cc1cccc(CN2CCC(C(=O)OC(C)(C)C)CC2)c1,generated,99.9
AAJU,0,COc1ccc(NC(=O)C(O)C(C)N2CCOCC2)cc1Cl,generated,99.9
AAIO,0,COC(=O)CCC(=O)Nc1cnn(-c2ccccc2F)c1,generated,99.9
ABOV,0,CN(C)C(=O)CCC(=O)NCc1ccc(-n2cncn2)nc1,generated,99.9
ABRC,0,CC(C)c1cc(C(=O)Nc2cnc(C(C)(C)C)s2)c[nH]1,generated,99.9
AAJS,0,CC(C)OC(=O)Cc1csc2nc(-c3ccccc3)nn12,generated,99.9
AAIX,0,COc1cccc(F)c1-c1nnc(SCc2nnc(C)o2)s1,generated,99.9
ABTB,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,manual,99.9
ABOL,0,CCCc1nc(C(=O)NCc2ccc(S(N)(=O)=O)cc2)co1,generated,99.9
AAAL,0,CC(C)CCN1C(=O)C(C)SC(=O)C1Cc1ccc(O)cc1,generated,99.9
ABPZ,0,CC(C)(C)C(=O)N1CCN(c2nnc(Cc3ccc(NS(C)(=O)=O)cc3)s2)CC1,generated,99.9
AAFI,1,CC(C)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)ONCC(O)C(Cc1ccccc1)NC(=O)C1CC1C,generated,99.9
AAMH,0,O=C(Nc1ccc(-n2cncn2)cc1)c1cn(C2CCCCC2)nn1,generated,99.9
AAMG,0,O=C(Nc1nnc(C2CC2)s1)c1ccc(-c2ccccc2)o1,generated,99.9
AAAK,0,CC(C)n1cc(C(=O)N2CCCC(c3nc(C4CCCO4)no3)C2)cn1,generated,99.9
ABRF,0,CCc1nc(NC(=O)c2cccc(C(F)(F)F)c2)cs1,generated,99.9
ABSC,0,Cc1cc(-c2nc(C3CC3)no2)c(S(N)(=O)=O)s1,generated,99.9
AASJ,0,CCOC(=O)CC(C)=NN1CCN(C2CCCC2)CC1,generated,99.9
ABRY,0,CC(C)CC1=C(C(=O)N2CCCC2)C(C)(O)C(=O)O1,generated,99.9
AAKP,0,Cc1nn(Cc2nccs2)c(=O)c2ccccc12,generated,99.9
ABSF,0,CC(C)c1ccc(COc2cccc(C#N)c2)cc1C(=O)NC(C)n1cncn1,generated,99.9
AACH,0,Cc1cnc(CCC(=O)Nc2cc(C)sc2C)s1,generated,99.9
AAGC,1,CCOC(=O)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(C)cc1,generated,99.9
AANP,0,COC(=O)C(C)(C)S(=O)(=O)N(Cc1ccccc1)C1CC1,generated,99.9
AABB,0,Cc1noc(CCCn2ccc(CN3CCCC3)n2)n1,generated,99.9
ABNP,0,COc1cccc(CNC(=O)CSc2nc(-c3ccncc3)cs2)c1,generated,99.9
AAJX,0,CC(=O)OCC12COC(SCc3ccccc3)C1CCC1C3(C)CCC4(C)CCC(O)CC4C3(C)CCC12C,generated,99.9
AALE,0,O=C(CCc1nc(-c2ccc(F)cc2)no1)Nc1ccc(F)cc1F,generated,99.9
AAFV,1,CCOP(=O)(COC(COC(C)=O)C(C)(C)C)OC(C)=O,generated,99.9
ABRU,0,Cc1nn(Cc2nc(-c3ccccc3)co2)c(C)c1Br,generated,99.9
ABPS,0,CC1=CC=CC2=CC(=O)C(C)(C)C(=O)C(C)CC2C1=NOCCOCCOCCOCc1ccc(O)c(O)c1,generated,99.9
AALG,0,O=C(Nc1ccc2nc(C3CC3)oc2c1)NC1CCCCC1,generated,99.9
ABRS,0,CCCN(Cc1ccccc1)S(=O)(=O)c1ncc(C(C)(C)C)o1,generated,99.9
AAQR,0,CN(Cc1ncn(C)n1)C(=O)Nc1cc(C(C)(C)C)on1,generated,99.9
AAKL,0,Cc1nc(CC(=O)NCCNC(=O)c2ccc(Cl)cc2)oc1C,generated,99.9
AANU,0,CC(C)c1nnc(CNC(=O)Nc2ccc(F)c(Cl)c2)o1,generated,99.9
AALS,0,CC(=O)N1CCCN(C(=O)CCc2cnc(C)s2)CC1,generated,99.9
AABJ,0,CCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCc1ccccc1,generated,99.9
AAPV,0,Cc1ccc(CC(=O)OCC(=O)NCc2cccnc2)cc1,generated,99.9
AAKB,0,Cc1nc(C)c(CSc2nnc(-c3ccc(F)cc3)o2)s1,generated,99.9
AACD,0,CC1CCCN(S(=O)(=O)N2CCC(n3cncn3)CC2)C1,generated,99.9
AAEF,1,O=C1CC2(CC(c3ccccc3)N2c2ccccc2)N2CCCCC12,generated,99.9
AAJB,0,COc1ccccc1OCC(=O)N1CCC(c2nc(C)n[nH]2)CC1,generated,99.9
AAXZ,0,Cc1ccn(CC(=O)OCC(=O)c2ccc(F)c(F)c2)n1,generated,99.9
AAGH,0,CCOC(=O)C(C)NP(=O)(Nc1ccccc1)Oc1ccc(OC)cc1,generated,99.9
ABGT,0,O=C(C1CCOC1)N1CCC(NCc2nnc(-c3ccccn3)o2)CC1,generated,99.9
AAYI,0,CC(C)(C)Cc1nnc(CN2CCN(C(=O)c3ccco3)CC2)o1,generated,99.9
ABGV,0,Cc1ccc(-c2nc(CC(=O)Nc3ccc(C)c(C)c3)oc2C)o1,generated,99.9
AAGV,0,CCOC(=O)CCNC(=O)c1cc(COC)sc1C,generated,99.9
ABHW,0,Cn1cc(NC(=O)COc2ccc(-n3cncn3)cc2)cn1,generated,99.9
AAHB,0,O=S(=O)(Nc1nc2ccccc2[nH]1)c1cccc(Cl)c1,generated,99.9
AAVT,0,COc1ccc(Cc2nc(C)c(-c3ccc(C)cc3)o2)cc1OC,generated,99.9
AAVU,0,CCCCCCCCCCCCCCCCOC1CCCCC(CC=CCCCCC2(O)COC(=O)C2)C1,generated,99.9
AAEA,0,Cc1csc(C2CCN(C(=O)NC3CCS(=O)(=O)C3)CC2)n1,generated,99.9
ABFT,0,CC(=O)OCC12CC3C(CCC1(C)C(=O)N2)C(C)(C)CCC3(C)C,generated,99.9
ABHQ,0,COC(=O)C(O)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)C(F)(F)F,generated,99.9
AAHA,0,CC(C)(C)c1ccc(OCc2nc3ccccc3s2)cc1,generated,99.9
AAWE,0,CCC(C(=O)OC(C(=O)N(C)C)c1ccco1)c1ccccc1,generated,99.9
ABHJ,0,CCCCCCCCCCCCCCCCC(OC(C)=O)C(=O)O,generated,99.9
AAWH,0,COC(=O)C(c1ccc(C(C)NC(=O)OC(C)(C)C)cc1)N1CCC(c2ccc(Cl)c(Cl)c2)CC1,generated,99.9
AAWK,0,CCc1nnc(NC(=O)CSc2ccc(-c3ccccc3)c(C)c2)s1,generated,99.9
AACF,1,O=C1CCCCC2CCC(C1)C(CC(=O)NCCc1ccccc1)N(Cc1ccccc1)C2,generated,99.9
AAWO,0,COc1ccc(C=CC(=O)NC(CCCCCCCCC(=O)NCCS(=O)(=O)O)C(N)C(=O)NCCCCCCC(=O)NCCOC(=O)C2(C(=O)NCC(C)C)CCC2)cc1OC,generated,99.9
ABHB,0,Cc1ccc(Nc2nnc(SCC(=O)Nc3ccc(OCc4ccccc4)cc3)o2)cc1OCC(=O)NCC(F)(F)F,generated,99.9
ABGY,0,Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)oc1C(=O)NC1CCCCC1,generated,99.9
AAGU,0,Cc1ccc(OCc2nnc(CCC3(O)CCCCC3)o2)cc1,generated,99.9
AAVR,0,CC1CC(c2ccccc2)C(CCCCN2CCC(O)(c3ccccc3)CC2)=N1,generated,99.9
ABHP,0,Cc1cc(C)cc(NC(=O)CS(=O)(=O)c2ncc(Br)s2)c1,generated,99.9
AAXX,0,COC(=O)CC1N=C(c2ccc([N+](=O)[O-])cc2)NC1c1ccc(-c2ccccc2)cc1,generated,99.9
AAXU,0,Cc1cc(NC(=O)COC(=O)CNC(=O)OC(C)(C)C)ccc1Oc1cccc(Cl)c1Cl,generated,99.9
AAXL,0,CCOc1ccc2cccc(CC(=O)OCc3ccc(C)cc3)c2n1,generated,99.9
AAPK,0,Cc1nc(CC(=O)Nc2ccc(C3CCC(C)(O)C3)cc2)cs1,generated,99.9
AALY,0,COC(=O)C(C)(C)NC(=O)Nc1ccnn1C1CCCCC1,generated,99.9
ABSO,0,CC(C)c1nc(CN(C)C(=O)NC(C(=O)NC(Cc2ccccc2)CC(O)C(Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,hiv,99.9
AAIN,0,Cc1nc(CN(C)C(=O)c2cc3ccccc3o2)sc1C,generated,99.9
ABOR,0,Cc1nc2ncc(CC(=O)Nc3ccccn3)cc2o1,generated,99.9
AADX,1,CC(C)(C)NC(=O)C1CN(Cc2ccccc2)CCC1=O,generated,99.9
AANH,0,CC(C)c1cc(C(=O)NCc2nc(-c3ccccn3)no2)no1,generated,99.9
AADV,1,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CCCCCCCCC(O)CC(CC(O)CC(Cc1ccccc1)C(=O)OC1COC2OCCC12)S(=O)(=O)c1ccccc1,generated,99.9
ABQS,0,CCc1n[nH]c(C2CN(C(=O)c3cccc(C)c3)CCO2)n1,generated,99.9
ABQR,0,Cc1nc(-c2c[nH]c(C(=O)NCc3cccc(C(F)(F)F)c3)c2)no1,generated,99.9
ABPX,0,COc1ccc(C=Cc2nc(SCc3ccccc3)n[nH]2)cc1OC,generated,99.9
AAAS,0,CC(=O)OC1CCC2(C)C(CCC3(C)C2CC=C2C4C(C)C(C)CCC4(C(=O)O)CCC23C)C1(C)C,training,99.9
ABSD,0,Cc1nnc(CN2CCC3(CCCN(c4ccccn4)C3)C2)o1,generated,99.9
AAFH,0,CCC(C)NC(=O)COC(=O)CCC(=O)N1CCCCC1,generated,99.9
AARG,0,Cc1ccc(OCCC(=O)OCc2c(C)cc(N)[nH]c2=O)cc1,generated,99.9
ABGS,0,CCOC(=O)C1CCC(NC(=O)Cc2cccc(OC)c2)CC1,generated,99.9
AAGR,0,CSc1ncsc1C(=O)NCC(=O)N1CCCCCC1,generated,99.9
AAGQ,0,CC(C)(O)c1nnc(SCc2cn3ccccc3n2)o1,generated,99.9
AAEH,0,CN(C)c1ccc(C(C#N)C(=O)Cc2ccc(F)cc2F)cc1,generated,99.9
ABGN,0,Cc1ccc(-c2nc(C3CCN(C(=O)OC(C)(C)C)CC3)sc2C)s1,generated,99.9
AAGN,0,CC(C)(C)c1n[nH]c(NC(=O)c2ccc(C#N)cc2)n1,generated,99.9
ABGG,0,Cc1ccc(C)c(N2CCN(Cc3noc(CC(C)C)n3)CC2)c1,generated,99.9
AADG,1,CC(C)N(Cc1ccc(C(N)=O)cc1)Cc1cccc(OC(=O)C(C)(C)C)c1,generated,99.9
ABGE,0,O=C(CCc1ccc(Cl)cc1)N1CCC(c2noc(C3CC3)n2)CC1,generated,99.9
AAXF,0,CCCCNC(=O)CCC(=O)N1CCCC1c1nc(C)no1,generated,99.9
AALV,0,CC(=O)c1ccc(NC(=O)CSc2ncc(-c3ccccc3)o2)cc1,generated,99.9
AACI,0,Fc1cccc(Nc2nnc(SCc3ccccc3)s2)c1,generated,99.9
AAAA,2,CC(C)(C)NC(=O)C1CC2CCC(C1)N2CCCn1cc(-c2ccccc2)ccc1=O,generated,99.9
AAAB,2,CCC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AAAC,2,CC(C)CC(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAAD,2,CC(C)NC(=O)C1CCCC1C(=O)NCCc1ccccc1,generated,99.9
AAAE,2,CC(C)(C)NC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(O)CC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1c[nH]c2ccccc12)C(N)=O,generated,99.9
AAAF,2,O=C(C=Cc1ccc(O)c(O)c1)c1ccc(O)c(O)c1,training,99.9
AAAG,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AAAH,2,O=C(O)C(Cc1ccccc1)N(Cc1ccccc1)C(=O)C=Cc1ccc(O)c(O)c1,generated,99.9
AAAI,2,CCC(=O)NCCNC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C1CCCCC1C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAAJ,2,O=C(NCC(c1ccccc1)c1ccccc1)c1ccc(Br)cc1,generated,99.9
AAAK,2,CC(C)NC(=O)C1CCCCC1C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAAL,2,CC(C)(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)c(O)c1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAAM,2,CC(C)(C)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)c1ccccc1,generated,99.9
AAAN,2,N=C(N)c1ccc(OC(CO)C(Cc2ccccc2)NC(Cc2ccccc2)C(=O)NC(CC(=O)O)C(=O)O)cc1,generated,99.9
AAAO,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1)C(=O)OC1COC2OCCC12,generated,99.9
AAAP,2,CCOC(=O)Nc1ccc(CNC(=O)Cc2ccc(O)c(O)c2)cc1,generated,99.9
AAAQ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(NCc2ccc(C(C)(C)C)cc2)cc1,generated,99.9
AAAR,2,CC1=CCC2C(C1)C(C)(C)CCOC2(C)C,generated,99.9
AAAS,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(CNC(=O)COc2ccccc2)cc1,generated,99.9
AAAT,2,O=C(Nc1ccc(Cl)c(O)c1)C1CCCCC1CN(Cc1ccccc1)Cc1ccc(OCc2ccccc2)cc1,generated,99.9
AAAU,2,CNC(=O)C(CC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(C)=O,generated,99.9
AAAV,2,CC(C)(C)NC(=O)C1CCCN1C(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAAW,2,CC(C)(C)OC(=O)NCCc1ccc(O)c(O)c1,generated,99.9
AAAX,2,CC(C)(C)OC(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AAAY,2,CC(C)(C)NC(=O)C1CCCN1C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)c1ccc(-c2ccccc2)cc1,generated,99.9
AAAZ,2,O=C(C=Cc1cn(Cc2ccccc2)c2ccccc12)NCCN1CCN(CC(O)C(Cc2ccccc2)c2ccccc2)CC1,generated,99.9
AABA,2,CC(C)CC(NC(=O)C1CCCCC1C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AABB,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(N)cc1,generated,99.9
AABC,2,O=C(CC12CC3CC(CC(C3)C1)C2)Nc1ccc(NCc2ccccc2)cc1,generated,99.9
AABD,2,O=C(C=Cc1ccc(O)cc1O)N(Cc1ccccc1)C1CCC2CCCCC2C1,generated,99.9
AABE,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccccc1,generated,99.9
AABF,2,O=C(C=Cc1ccc(O)cc1O)CNC(=O)Cc1ccccc1,generated,99.9
AABG,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(O)cc1,generated,99.9
AABH,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc([N+](=O)[O-])cc1,training,99.9
AABI,2,CNC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)N(CC(C)C)CC(O)C(Cc1ccccc1)NC(=O)c1ccc(O)cc1,generated,99.9
AABJ,2,CC(C)(C)NC(=O)CC(CC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(F)c(C(F)(F)F)c1,generated,99.9
AABK,2,NC(=O)C(Cc1ccccc1)(Cc1ccc(O)cc1)C(=O)O,generated,99.9
AABL,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc(F)c(C(C)C)c1,generated,99.9
AABM,2,O=C(C=Cc1ccc(O)cc1O)NCCCCCNC(=O)c1ccc(Nc2ccccc2)cc1,generated,99.9
AABN,2,CC(C)(C)NC(=O)C1CC2CCCCC2C(=O)N1CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12,generated,99.9
AABO,2,O=C(O)CC1(CO)OCC2OC(c3ccccc3)C2C2CCCC1C2,generated,99.9
AABP,2,O=C(C=Cc1ccc(O)cc1O)NCc1ccc(O)cc1O,generated,99.9
AABQ,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1)C(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc(O)cc1,generated,99.9
AABR,2,CC(C)(C)OC(=O)NCCNC(=O)c1ccc(CNC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccccc2)NC(=O)OC2COC3OCCC23)cc1,generated,99.9
AABS,2,CC(C)(C)CC(CC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,99.9
AABT,2,CC(C)CN(CC(O)C(Cc1ccccc1)NC(=O)OC1COC2OCCC12)S(=O)(=O)c1ccc2nc(N)sc2c1,training,99.9
AABU,2,CC(C)(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1)C(=O)NC(Cc1ccccc1)C(=O)O,generated,99.9
AABV,2,CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)c1ccc(-c2ccccc2)cc1,generated,99.9
AABW,2,CC(C)C(NS(=O)(=O)c1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,generated,99.9
AABX,2,CC1=CCC2C(C(C)CC(O)C2(C)C)C1(C)C,generated,99.9
